uid,profile,anime_uid,rating,scores
205532,MAND4,5690,6,"{'Overall': '6', 'Story': '6', 'Animation': '7', 'Sound': '10', 'Character': '6', 'Enjoyment': '6'}"
227939,RepThe21st,5690,6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '7', 'Character': '4', 'Enjoyment': '5'}"
175029,luigi56,5690,9,"{'Overall': '9', 'Story': '7', 'Animation': '7', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
179508,27lily,5690,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '0'}"
24388,Poeticas,5690,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
24786,Archaeon,5690,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '7', 'Enjoyment': '8'}"
320620,lightpwnr,40080,3,"{'Overall': '3', 'Story': '1', 'Animation': '7', 'Sound': '8', 'Character': '1', 'Enjoyment': '4'}"
320642,lastfight5,40080,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '8', 'Character': '5', 'Enjoyment': '9'}"
187025,castor212,22297,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '7'}"
192875,isthismahjong,22297,6,"{'Overall': '6', 'Story': '5', 'Animation': '10', 'Sound': '7', 'Character': '5', 'Enjoyment': '5'}"
191035,SonOfYossarian,22297,8,"{'Overall': '8', 'Story': '6', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
176555,azzazin5577,22297,8,"{'Overall': '8', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '7', 'Enjoyment': '9'}"
269418,Antikollektivist,22297,1,"{'Overall': '1', 'Story': '1', 'Animation': '10', 'Sound': '10', 'Character': '1', 'Enjoyment': '1'}"
206087,Noxious_,22297,3,"{'Overall': '3', 'Story': '3', 'Animation': '7', 'Sound': '3', 'Character': '2', 'Enjoyment': '2'}"
182591,CafeAnime,22297,8,"{'Overall': '8', 'Story': '6', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '6'}"
184490,ChrolloBucilfer,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '7', 'Character': '8', 'Enjoyment': '10'}"
176213,Visceras,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
217918,Yuni,22297,6,"{'Overall': '6', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
195408,Ginga_Daiuchuu,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '6', 'Character': '8', 'Enjoyment': '10'}"
180745,Rawrzz03,22297,9,"{'Overall': '9', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
175817,kyle8998,22297,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
184675,AmbiguousMonster,22297,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
290241,VVayfarer,22297,6,"{'Overall': '6', 'Story': '6', 'Animation': '9', 'Sound': '7', 'Character': '6', 'Enjoyment': '6'}"
190228,Kurinto_Senpai,22297,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '7', 'Enjoyment': '9'}"
194592,Gonzo-lewd,22297,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '7', 'Enjoyment': '8'}"
178187,RisingSun-kun,22297,6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '7', 'Character': '5', 'Enjoyment': '8'}"
205444,Lockensocke,22297,2,"{'Overall': '2', 'Story': '1', 'Animation': '5', 'Sound': '8', 'Character': '1', 'Enjoyment': '2'}"
181800,Homunculus-77,22297,7,"{'Overall': '7', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '6', 'Enjoyment': '7'}"
322680,zzzjynne,6675,7,"{'Overall': '7', 'Story': '4', 'Animation': '10', 'Sound': '8', 'Character': '5', 'Enjoyment': '7'}"
84035,Cakesmell,6675,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
111531,obtrice,6675,7,"{'Overall': '7', 'Story': '7', 'Animation': '10', 'Sound': '9', 'Character': '0', 'Enjoyment': '0'}"
198035,Flawfinder,6675,7,"{'Overall': '7', 'Story': '6', 'Animation': '10', 'Sound': '8', 'Character': '6', 'Enjoyment': '7'}"
181435,RarestProGamer,6675,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
41787,truthillusion,6675,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
87275,Kuandohan,6675,10,"{'Overall': '10', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '6', 'Enjoyment': '10'}"
35249,IdleWaiter,6675,10,"{'Overall': '10', 'Story': '5', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
59909,ggultra2764,6675,6,"{'Overall': '6', 'Story': '5', 'Animation': '10', 'Sound': '6', 'Character': '5', 'Enjoyment': '6'}"
145131,fezyk,6675,10,"{'Overall': '10', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
41615,Cobbles,6675,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
306754,Daddy-O,6675,10,"{'Overall': '10', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
257810,KyoumaZ,6675,9,"{'Overall': '9', 'Story': '6', 'Animation': '10', 'Sound': '10', 'Character': '7', 'Enjoyment': '10'}"
276865,Knightmare_YK,6675,4,"{'Overall': '4', 'Story': '1', 'Animation': '6', 'Sound': '9', 'Character': '5', 'Enjoyment': '3'}"
99823,NeverKnowsBest26,6675,8,"{'Overall': '8', 'Story': '6', 'Animation': '10', 'Sound': '9', 'Character': '7', 'Enjoyment': '9'}"
300950,CodeBlazeFate,6675,9,"{'Overall': '9', 'Story': '7', 'Animation': '10', 'Sound': '9', 'Character': '7', 'Enjoyment': '10'}"
32220,5camp,6675,9,"{'Overall': '9', 'Story': '5', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
34687,hiruma55,6675,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
41831,Uriel1988,6675,6,"{'Overall': '6', 'Story': '3', 'Animation': '10', 'Sound': '8', 'Character': '4', 'Enjoyment': '6'}"
34684,Touka,6675,10,"{'Overall': '10', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '10'}"
46665,Kurano,3002,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
13712,IcehawkDown,3002,8,"{'Overall': '8', 'Story': '9', 'Animation': '6', 'Sound': '3', 'Character': '7', 'Enjoyment': '9'}"
208403,literaturenerd,3002,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '7'}"
19639,Splendiferous,3002,6,"{'Overall': '6', 'Story': '7', 'Animation': '9', 'Sound': '6', 'Character': '6', 'Enjoyment': '6'}"
30448,Darklonestrife,3002,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
22352,MrOnsen,3002,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
198589,themegamancave,3002,8,"{'Overall': '8', 'Story': '9', 'Animation': '6', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
144849,THEAnimeHERO,3002,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
6985,Quizerno,3002,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
25610,ExDeath,3002,6,"{'Overall': '6', 'Story': '9', 'Animation': '7', 'Sound': '10', 'Character': '6', 'Enjoyment': '5'}"
131139,DiabloMask,3002,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
12301,noteDhero,3002,4,"{'Overall': '4', 'Story': '3', 'Animation': '7', 'Sound': '6', 'Character': '5', 'Enjoyment': '4'}"
2336,eternalmetal,3002,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
317363,Optigisa,3002,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
129645,Kynov,3002,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
4180,slpless,3002,4,"{'Overall': '4', 'Story': '5', 'Animation': '1', 'Sound': '7', 'Character': '2', 'Enjoyment': '3'}"
240745,basilevs27,3002,3,"{'Overall': '3', 'Story': '3', 'Animation': '2', 'Sound': '4', 'Character': '5', 'Enjoyment': '3'}"
1560,Torisunanohokori,3002,10,"{'Overall': '10', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
2027,bigjig,3002,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
256077,MrFalcon-san,31988,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
236770,LegendAqua,31988,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
237768,BadAshley,31988,7,"{'Overall': '7', 'Story': '10', 'Animation': '10', 'Sound': '6', 'Character': '6', 'Enjoyment': '7'}"
248498,nicjrs,31988,9,"{'Overall': '9', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
236792,Arijsu,31988,9,"{'Overall': '9', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
237155,novaxy,31988,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
237201,crispyn64,31988,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
273029,BanjoTheBear,31988,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
299236,Rastignacian,31988,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
263211,Liao,31988,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
236797,PyraXadon,31988,8,"{'Overall': '8', 'Story': '9', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
236786,shanimebib,31988,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
313532,ABPAEAE,31988,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
240013,Ragna1999,31988,5,"{'Overall': '5', 'Story': '3', 'Animation': '6', 'Sound': '7', 'Character': '2', 'Enjoyment': '4'}"
236757,Pessoa,31988,8,"{'Overall': '8', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '6', 'Enjoyment': '8'}"
237060,NonxE,31988,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
236752,Stark700,31988,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
274919,Konakana,31988,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '10', 'Character': '8', 'Enjoyment': '10'}"
236764,TuyNOM,31988,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
237136,Prince_Altoid,31988,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
93303,archbldr,185,8,"{'Overall': '8', 'Story': '7', 'Animation': '6', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
312256,Jus1294,185,9,"{'Overall': '9', 'Story': '7', 'Animation': '6', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
228457,RychesShadows,185,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
78351,justagaf,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
96171,link9us,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
27888,AuronSurmount,185,9,"{'Overall': '9', 'Story': '10', 'Animation': '5', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
181898,HarryPness,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '6', 'Character': '8', 'Enjoyment': '10'}"
203140,FireEmblemIke24,185,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
267010,Lucky2525,185,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
6039,Greiver,185,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
223160,Gutshot,185,3,"{'Overall': '3', 'Story': '1', 'Animation': '6', 'Sound': '1', 'Character': '1', 'Enjoyment': '4'}"
290319,roketoman,185,2,"{'Overall': '2', 'Story': '1', 'Animation': '5', 'Sound': '4', 'Character': '1', 'Enjoyment': '1'}"
146143,ggultra2764,185,5,"{'Overall': '5', 'Story': '5', 'Animation': '5', 'Sound': '8', 'Character': '5', 'Enjoyment': '5'}"
269298,KanseiDorifuto,185,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
301094,KyoumaZ,185,8,"{'Overall': '8', 'Story': '6', 'Animation': '7', 'Sound': '9', 'Character': '7', 'Enjoyment': '9'}"
94173,yngtadpole,185,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
8589,ParaParaJMo,185,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '10', 'Character': '7', 'Enjoyment': '8'}"
96441,lilithilk,185,8,"{'Overall': '8', 'Story': '7', 'Animation': '5', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
236689,FAKEANIMEGIRL,185,6,"{'Overall': '6', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
872,lowell,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '9'}"
298469,itssimplyme,36949,8,"{'Overall': '8', 'Story': '7', 'Animation': '10', 'Sound': '8', 'Character': '7', 'Enjoyment': '10'}"
303821,Hondakun2008,36949,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
282145,Chisel,36949,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
282148,mehdielmoufid,36949,8,"{'Overall': '8', 'Story': '10', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
283649,PyraXadon,36949,5,"{'Overall': '5', 'Story': '5', 'Animation': '6', 'Sound': '4', 'Character': '7', 'Enjoyment': '5'}"
282126,OVERPOWERED99,36949,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
282311,Hikari-Are,36949,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
280667,yenrz1345,36949,3,"{'Overall': '3', 'Story': '3', 'Animation': '2', 'Sound': '7', 'Character': '5', 'Enjoyment': '3'}"
282164,kokuborou,36949,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
293019,BartTheDrake,36949,5,"{'Overall': '5', 'Story': '3', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '4'}"
282203,JiangHaoyi1979,36949,5,"{'Overall': '5', 'Story': '5', 'Animation': '5', 'Sound': '7', 'Character': '5', 'Enjoyment': '7'}"
282243,BabyGirl06301,36949,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
281049,Ashes_,36949,8,"{'Overall': '8', 'Story': '9', 'Animation': '6', 'Sound': '7', 'Character': '10', 'Enjoyment': '9'}"
282102,Zaber_san,36949,5,"{'Overall': '5', 'Story': '5', 'Animation': '9', 'Sound': '7', 'Character': '6', 'Enjoyment': '7'}"
279544,khattikeri,36949,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
282128,LegendAqua,36949,9,"{'Overall': '9', 'Story': '8', 'Animation': '7', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
282097,DarthInvader,36949,3,"{'Overall': '3', 'Story': '3', 'Animation': '2', 'Sound': '3', 'Character': '4', 'Enjoyment': '4'}"
282095,Stark700,36949,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '6', 'Character': '8', 'Enjoyment': '7'}"
174919,EmNeM,22297,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '9', 'Character': '5', 'Enjoyment': '7'}"
321648,-Frost-,22297,4,"{'Overall': '4', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
179205,newyearmassacre,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
175105,DJNOSTYLE,22297,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
176793,skyscan,22297,6,"{'Overall': '6', 'Story': '3', 'Animation': '10', 'Sound': '8', 'Character': '4', 'Enjoyment': '7'}"
175425,Social_Elitist,22297,3,"{'Overall': '3', 'Story': '3', 'Animation': '7', 'Sound': '7', 'Character': '3', 'Enjoyment': '3'}"
190409,phs_togusa,22297,6,"{'Overall': '6', 'Story': '4', 'Animation': '10', 'Sound': '9', 'Character': '4', 'Enjoyment': '6'}"
174715,amirhoss,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
174685,Mickdrew,22297,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
192417,Azphix,22297,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '7', 'Character': '6', 'Enjoyment': '7'}"
174735,HaXXspetten,22297,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '10'}"
191452,Link_of_Hyrule,22297,4,"{'Overall': '4', 'Story': '2', 'Animation': '8', 'Sound': '7', 'Character': '2', 'Enjoyment': '4'}"
174703,Cosmicblaze454,22297,8,"{'Overall': '8', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
180531,ZephSilver,22297,6,"{'Overall': '6', 'Story': '5', 'Animation': '9', 'Sound': '8', 'Character': '5', 'Enjoyment': '7'}"
175571,RedZombee,22297,3,"{'Overall': '3', 'Story': '4', 'Animation': '9', 'Sound': '6', 'Character': '3', 'Enjoyment': '5'}"
174663,SpikeykoaLa,22297,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '8', 'Character': '4', 'Enjoyment': '7'}"
174687,BanjoTheBear,22297,7,"{'Overall': '7', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
176871,TheShikiMaSTER,22297,7,"{'Overall': '7', 'Story': '8', 'Animation': '10', 'Sound': '8', 'Character': '6', 'Enjoyment': '6'}"
174547,Stark700,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
177673,dissipated,22297,3,"{'Overall': '3', 'Story': '3', 'Animation': '8', 'Sound': '7', 'Character': '3', 'Enjoyment': '3'}"
260576,starkingxx,264,10,"{'Overall': '10', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
207957,Axel_Blaze,1842,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '8'}"
309170,SupremeLord,139,5,"{'Overall': '5', 'Story': '7', 'Animation': '3', 'Sound': '5', 'Character': '7', 'Enjoyment': '5'}"
297197,LeaOotori,139,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
224102,JasonKKAA,19363,7,"{'Overall': '7', 'Story': '9', 'Animation': '8', 'Sound': '7', 'Character': '7', 'Enjoyment': '8'}"
269955,APH_Ruby,30503,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
91527,kyoscaum,329,4,"{'Overall': '4', 'Story': '5', 'Animation': '8', 'Sound': '6', 'Character': '4', 'Enjoyment': '3'}"
296273,Xnovazero,36649,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
204621,bulletbillx,627,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
42641,jaysan06,627,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
64487,jadxw,2966,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
78806,Nateal,2966,9,"{'Overall': '9', 'Story': '10', 'Animation': '8', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
270459,Claudaujay,43,4,"{'Overall': '4', 'Story': '5', 'Animation': '8', 'Sound': '5', 'Character': '3', 'Enjoyment': '3'}"
240095,VaasMontenegro,11843,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
95135,mrbryce,329,6,"{'Overall': '6', 'Story': '8', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '4'}"
303438,KatWoodman,36649,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
73419,xX-ZM-Xx,627,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
197401,Kuhlmier_K,2966,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
281131,Commando950,2966,8,"{'Overall': '8', 'Story': '9', 'Animation': '7', 'Sound': '7', 'Character': '9', 'Enjoyment': '8'}"
